رُّبُع (rrubuʿ)‎, Noun
رَبْوَة (rabwa)‎, Noun
رَجِيم (rajīm)‎, Noun
رَدّ (radd)‎, Noun
رَّسّ (rrass)‎, Noun
رَّشَاد (rrašād)‎, Noun
رَّشِيد (rrašīd)‎, Adjective
رَّضَاعَة (rraḍāʿa)‎, Noun
رَعْد (raʿd)‎, Noun
رَغَد (raḡad)‎, Adjective
رُفَٰت (rufāt)‎, Noun
رَفَث (rafaṯ)‎, Noun
رُكْن (rukn)‎, Noun
رَمِيم (ramīm)‎, Noun
رَهَق (rahaq)‎, Noun
رَّيْحَان (rrayḥān)‎, Noun
زُجَاجَة (zujāja)‎, Noun
زَجْرَة (zajra)‎, Noun
زَعْم (zaʿm)‎, Noun
زَعِيم (zaʿīm)‎, Noun
زِلْزَال (zilzāl)‎, Noun
زُلْفَة (zulfa)‎, Noun
زُمَر (zumar)‎, Noun
زِيَادَة (ziyāda)‎, Noun
سَآئِغ (saʾāʾiḡ)‎, Noun
سَادِس (sādis)‎, Noun
سَاهُون (sāhūn)‎, Noun
سَبَإ (sabaʾ)‎, Proper noun
سُبَات (subāt)‎, Noun
سَبْح (sabḥ)‎, Noun
سُّجُود (ssujūd)‎, Adjective
سِجِّين (sijjīn)‎, Noun
سِخْرِيّ (siḵriyy)‎, Noun
سِدْر (sidr)‎, Noun
سِدْرَة (sidra)‎, Noun
سَدِيد (sadīd)‎, Adjective
سَّرَّآء (ssarraʾāʾ)‎, Noun
سَرَاب (sarāb)‎, Noun
سَرَاح (sarāḥ)‎, Noun
سِرَاع (sirāʿ)‎, Noun
سَرْمَد (sarmad)‎, Noun
سَرِيع (sarīʿ)‎, Adjective
سُعُر (suʿur)‎, Noun
سَفَاهَة (safāha)‎, Noun
سِقَايَة (siqāya)‎, Noun
سَقِيم (saqīm)‎, Noun
سَكْرَة (sakra)‎, Noun
سُلَٰلَة (sulāla)‎, Noun
سُلَّم (sullam)‎, Noun
سَّلْم (ssalm)‎, Noun
سَلِيم (salīm)‎, Noun
سَمِيّ (samiyy)‎, Noun
سِّنّ (ssinn)‎, Noun
سُنبُلَٰت‎, Noun
سُنبُلَة‎, Noun
سَوِيّ (sawiyy)‎, Noun
سَوْءَة (sawʾa)‎, Noun
سَيْر (sayr)‎, Noun
سَيْل (sayl)‎, Noun
شَٰفِعِين (šāfiʿīn)‎, Noun
شَاهِد (šāhid)‎, Adjective
شَتَّىٰ (šattā)‎, Noun
شُحّ (šuḥḥ)‎, Adjective
شَطَط (šaṭaṭ)‎, Noun
شِّعْر (ššiʿr)‎, Noun
شَفَا (šafā)‎, Noun
شَقِيّ (šaqiyy)‎, Noun
شَقِيّ (šaqiyy)‎, Adjective
شُكُور (šukūr)‎, Noun
شَمَآئِل (šamaʾāʾil)‎, Noun
شَنَـَٔان‎, Noun
شَهْوَة (šahwa)‎, Noun
شَهِيق (šahīq)‎, Noun
صَالُوا (ṣālū)‎, Noun
صِبْغَة (ṣibḡa)‎, Noun
صَبِيّ (ṣabiyy)‎, Noun
صَخْرَة (ṣaḵra)‎, Noun
صَدّ (ṣadd)‎, Noun
صَدِيق (ṣadīq)‎, Noun
صَفْح (ṣafḥ)‎, Noun
صُّلْب (ṣṣulb)‎, Noun
صُلْح (ṣulḥ)‎, Noun
صُنْع (ṣunʿ)‎, Noun
صِنْوَان (ṣinwān)‎, Noun
صَىٰحِب (ṣāḥib)‎, Noun
ضَآرّ (ḍaʾārr)‎, Noun
ضُحًى (ḍuḥan)‎, Time adverb
ضِرَار (ḍirār)‎, Noun
ضَيْق (ḍayq)‎, Noun
طَارِد (ṭārid)‎, Noun
طَّارِق (ṭṭāriq)‎, Noun
طَٰغِين (ṭāḡīn)‎, Adjective
طَاقَة (ṭāqa)‎, Noun
طَالُوت (ṭālūt)‎, Proper noun
طَبَق (ṭabaq)‎, Adjective
طَبَق (ṭabaq)‎, Noun
طَرِيّ (ṭariyy)‎, Adjective
طَّلَٰق (ṭṭalāq)‎, Noun
طُلُوع (ṭulūʿ)‎, Noun
طَهُور (ṭahūr)‎, Adjective
طُّوفَان (ṭṭūfān)‎, Noun
طُوًى (ṭuwan)‎, Noun
طَوِيل (ṭawīl)‎, Adjective
ظَالِمِىٓ‎, Noun
ظَٰهِرَة (ẓāhira)‎, Noun
ظَلُوم (ẓalūm)‎, Noun
ظَلِيل (ẓalīl)‎, Adjective
ظَهِير (ẓahīr)‎, Adjective
عَارِض (ʿāriḍ)‎, Noun
عَالِيَة (ʿāliya)‎, Adjective
عُتُوّ (ʿutuww)‎, Noun
عِتِيّ (ʿitiyy)‎, Noun
عَتِيق (ʿatīq)‎, Adjective
عِجَاف (ʿijāf)‎, Adjective
عَجَب (ʿajab)‎, Noun
عَجِيب (ʿajīb)‎, Adjective
عَدّ (ʿadd)‎, Noun
عَدْو (ʿadw)‎, Noun
عُدْوَة (ʿudwa)‎, Noun
عَذْب (ʿaḏb)‎, Noun
عُذْر (ʿuḏr)‎, Noun
عَرَآء (ʿaraʾāʾ)‎, Noun
عُرْف (ʿurf)‎, Noun
عُرْوَة (ʿurwa)‎, Noun
عُسْرَة (ʿusra)‎, Noun
عَسِير (ʿasīr)‎, Adjective
عِشَآء (ʿišaʾāʾ)‎, Noun
عَشَرَة (ʿašara)‎, Noun
عَشِىّ‎, Time adverb
عَصْف (ʿaṣf)‎, Noun
عِصِيّ (ʿiṣiyy)‎, Noun
عَضُد (ʿaḍud)‎, Noun
عَظْم (ʿaẓm)‎, Noun
عَفْو (ʿafw)‎, Noun
عَقَبَة (ʿaqaba)‎, Noun
عَلَّٰم (ʿallām)‎, Noun
عَلَّٰم (ʿallām)‎, Adjective
عُلْيَا (ʿulyā)‎, Adjective
عِلِّيِّين (ʿilliyyīn)‎, Noun
عَمّ (ʿamm)‎, Noun
عُمْرَة (ʿumra)‎, Noun
عَمًى (ʿaman)‎, Noun
عَنكَبُوت‎, Noun
عِهْن (ʿihn)‎, Noun
عِيشَة (ʿīša)‎, Noun
غَآئِط (ḡaʾāʾiṭ)‎, Noun
غَافِر (ḡāfir)‎, Noun
غُثَآء (ḡuṯaʾāʾ)‎, Noun
غَدَوٰة (ḡadawā)‎, Noun
غُرَاب (ḡurāb)‎, Noun
غُرُوب (ḡurūb)‎, Noun
غَسَّاق (ḡassāq)‎, Noun
غِشَٰوَة (ḡišāwa)‎, Noun
غَضْبَٰن (ḡaḍbān)‎, Noun
غِطَآء (ḡiṭaʾāʾ)‎, Noun
غَفَّار (ḡaffār)‎, Noun
غُلْف (ḡulf)‎, Noun
غَوْر (ḡawr)‎, Noun
غَيَٰبَت (ḡayābat)‎, Noun
فَالِق (fāliq)‎, Noun
فَتَيَٰت (fatayāt)‎, Noun
فَجّ (fajj)‎, Noun
فُرَٰدَىٰ (furādā)‎, Noun
فِرَاق (firāq)‎, Noun
فِرْدَوْس (firdaws)‎, Proper noun
فَزَع (fazaʿ)‎, Noun
فَعَّال (faʿʿāl)‎, Noun
فَقِير (faqīr)‎, Adjective
فَلَك (falak)‎, Noun
قَٰسِطُون (qāsiṭūn)‎, Noun
قَٰنِتَٰت (qānitāt)‎, Noun
قَبَس (qabas)‎, Noun
قَبْضَة (qabḍa)‎, Noun
قِبَل (qibal)‎, Location adverb
قِبَل (qibal)‎, Noun
قَبِيل (qabīl)‎, Noun
قُدُّوس (quddūs)‎, Adjective
قِرْطَاس (qirṭās)‎, Noun
قُرْءَان (qurʾān)‎, Noun
قِسْطَاس (qisṭās)‎, Noun
قَسَم (qasam)‎, Noun
قِطْر (qiṭr)‎, Noun
قِطَع (qiṭaʿ)‎, Noun
قِطْع (qiṭʿ)‎, Noun
قُطُوف (quṭūf)‎, Noun
قَلَٰٓئِد‎, Noun
قَوِىّ‎, Adjective
كَٰظِمِين (kāẓimīn)‎, Noun
كَاهِن (kāhin)‎, Noun
كِبْر (kibr)‎, Noun
كِبْرِيَآء (kibriyaʾāʾ)‎, Noun
كَثْرَة (kaṯra)‎, Noun
كِذَّاب (kiḏḏāb)‎, Noun
كَذَّاب (kaḏḏāb)‎, Noun
كُرْسِيّ (kursiyy)‎, Noun
كَرِيم (karīm)‎, Noun
كُسَالَىٰ (kusālā)‎, Noun
كِسْوَت (kiswat)‎, Noun
كَعْبَة (kaʿba)‎, Proper noun
كَفَّي (kaffay)‎, Noun
كَلَٰلَة (kalāla)‎, Noun
كَهْل (kahl)‎, Noun
لَّبَن (llaban)‎, Noun
لَدَى (ladā)‎, Location adverb
لَذَّة (laḏḏa)‎, Adjective
لِزَام (lizām)‎, Noun
لُّغُوب (lluḡūb)‎, Noun
لُقْمَٰن (luqmān)‎, Proper noun
لَّمَّا (llammā)‎, Exceptive particle
لَمْح (lamḥ)‎, Noun
لَيْل (layl)‎, Time adverb
مَآئِدَة (maʾāʾida)‎, Noun
مَأْجُوج (maʾjūj)‎, Proper noun
مَّٰكِثِين (mmākiṯīn)‎, Noun
مَٰكِرِين (mākirīn)‎, Noun
مَالِـُٔون‎, Noun
مُبَارَك (mubārak)‎, Adjective
مُبْتَلِي (mubtalī)‎, Noun
مُّبَيِّنَٰت (mmubayyināt)‎, Adjective
مُّبَيِّنَة (mmubayyina)‎, Adjective
مَتَاب (matāb)‎, Noun
مُّتَّبَعُون (mmuttabaʿūn)‎, Noun
مُتَتَابِعَيْن (mutatābiʿayn)‎, Adjective
مُتَصَدِّقِين (mutaṣaddiqīn)‎, Noun
مُّتَعَمِّد (mmutaʿammid)‎, Noun
مَتِين (matīn)‎, Noun
مَّثَانِى‎, Noun
مُّثْقَلُون (mmuṯqalūn)‎, Noun
مَثُوبَة (maṯūba)‎, Noun
مَجْمَع (majmaʿ)‎, Noun
مَّجْمُوع (mmajmūʿ)‎, Noun
مُّجِيب (mmujīb)‎, Noun
مَّحْجُور (mmaḥjūr)‎, Noun
مُحْدَث (muḥdaṯ)‎, Noun
مُّحْصِنِين (mmuḥṣinīn)‎, Noun
مُحْى‎, Noun
مَّحْيَا (mmaḥyā)‎, Noun
مُحِيطَة (muḥīṭa)‎, Noun
مُخْتَال (muḵtāl)‎, Adjective
مُخَلَّقَة (muḵallaqa)‎, Noun
مَخْمَصَة (maḵmaṣa)‎, Noun
مَدّ (madd)‎, Noun
مَدِينِين (madīnīn)‎, Noun
مُرْتَفَق (murtafaq)‎, Noun
مَرْجَان (marjān)‎, Noun
مَرَح (maraḥ)‎, Noun
مَرْحَب (marḥab)‎, Noun
مَرْدُود (mardūd)‎, Noun
مِرْصَاد (mirṣād)‎, Noun
مَرْعَىٰ (marʿā)‎, Noun
مَّرْفُوعَة (mmarfūʿa)‎, Adjective
مَّرْقُوم (mmarqūm)‎, Adjective
مَّرِيد (mmarīd)‎, Adjective
مَّزِيد (mmazīd)‎, Noun
مَسّ (mass)‎, Noun
مُسَٰفِحِين (musāfiḥīn)‎, Noun
مُسَبِّحُون (musabbiḥūn)‎, Noun
مَسْبُوقِين (masbūqīn)‎, Noun
مُسْتَعَان (mustaʿān)‎, Noun
مُّسْتَمِرّ (mmustamirr)‎, Noun
مُسْتَمِع (mustamiʿ)‎, Noun
مُسْتَهْزِءُون (mustahziʾūn)‎, Noun
مُسْتَوْدَع (mustawdaʿ)‎, Noun
مُسَحَّرِين (musaḥḥarīn)‎, Noun
مَسْرُور (masrūr)‎, Noun
مَسْكَنَة (maskana)‎, Noun
مُسْوَدّ (muswadd)‎, Noun
مُّسَوَّمَة (mmusawwama)‎, Noun
مُشْتَرِكُون (muštarikūn)‎, Noun
مُّشْرِقِين (mmušriqīn)‎, Noun
مُشْرِكَة (mušrika)‎, Noun
مَّشْكُور (mmaškūr)‎, Noun
مُصْرِخ (muṣriḵ)‎, Noun
مُصَيْطِر (muṣayṭir)‎, Noun
مُطَلَّقَٰت (muṭallaqāt)‎, Noun
مُطْمَئِنّ (muṭmaʾinn)‎, Noun
مُظْلِم (muẓlim)‎, Noun
مَعَاذ (maʿāḏ)‎, Noun
مَعَارِج (maʿārij)‎, Noun
مَعَٰيِش (maʿāyiš)‎, Noun
مُعْتَد (muʿtad)‎, Noun
مَعْصِيَت (maʿṣiyat)‎, Noun
مَّعْلُوم (mmaʿlūm)‎, Adjective
مَّعْلُومَٰت (mmaʿlūmāt)‎, Adjective
مَغْلُولَة (maḡlūla)‎, Noun
مُّغْنُون (mmuḡnūn)‎, Noun
مَفَازَة (mafāza)‎, Noun
مُفْتَرُون (muftarūn)‎, Noun
مُّفْتَرًى (mmuftaran)‎, Noun
مَّفْرُوض (mmafrūḍ)‎, Adjective
مَقَالِيد (maqālīd)‎, Noun
مُّقْتَصِد (mmuqtaṣid)‎, Noun
مُقَدَّس (muqaddas)‎, Adjective
مُّقَرَّنِين (mmuqarranīn)‎, Noun
مَّقْضِيّ (mmaqḍiyy)‎, Adjective
مُّقِيم (mmuqīm)‎, Adjective
مَّكَان (mmakān)‎, Location adverb
مِكْيَال (mikyāl)‎, Noun
مُلَٰقِي (mulāqī)‎, Noun
مُلْتَحَد (multaḥad)‎, Noun
مِلْح (milḥ)‎, Noun
مَلِك (malik)‎, Adjective
مُلِيم (mulīm)‎, Noun
مَّمْدُود (mmamdūd)‎, Adjective
مُمَزَّق (mumazzaq)‎, Noun
مَنَازِل (manāzil)‎, Noun
مَّنَّاع (mmannāʿ)‎, Adjective
مُنَجُّو (munajjū)‎, Noun
مُنزَل‎, Noun
مَنشُور‎, Noun
مَنصُور‎, Noun
مُنقَلَب‎, Noun
مَهْلِك (mahlik)‎, Noun
مَوَاخِر (mawāḵir)‎, Noun
مَوَٰلِى‎, Noun
مُؤَذِّن (muʾaḏḏin)‎, Noun
مُوسِع (mūsiʿ)‎, Noun
مُّؤْمِنَة (mmuʾmina)‎, Noun
مِيرَٰث (mīrāṯ)‎, Noun
مَيْل (mayl)‎, Noun
نَآئِمُون (naʾāʾimūn)‎, Noun
نَادِي (nādī)‎, Noun
نَاظِرَة (nāẓira)‎, Noun
نَافِلَة (nāfila)‎, Noun
نَجِيّ (najiyy)‎, Noun
نَّخْلَة (nnaḵla)‎, Noun
نِدَآء (nidaʾāʾ)‎, Noun
نَّدَامَة (nnadāma)‎, Noun
نَّذْر (nnaḏr)‎, Noun
نَزْغ (nazḡ)‎, Noun
نَسْف (nasf)‎, Noun
نُسُك (nusuk)‎, Noun
نَسْل (nasl)‎, Noun
نُشُوز (nušūz)‎, Noun
نَضْرَة (naḍra)‎, Noun
نُّعَاس (nnuʿās)‎, Noun
نَّعْمَة (nnaʿma)‎, Noun
نَفَقَة (nafaqa)‎, Noun
نَقْص (naqṣ)‎, Noun
نَقْض (naqḍ)‎, Noun
نَقِير (naqīr)‎, Noun
نَّمْل (nnaml)‎, Noun
نُّهَىٰ (nnuhā)‎, Noun
هَادِي (hādī)‎, Noun
هَٰذَٰن (hāḏān)‎, Demonstrative pronoun
هَالِك (hālik)‎, Noun
هَبَآء (habaʾāʾ)‎, Noun
هَدِيَّة (hadiyya)‎, Noun
هَشِيم (hašīm)‎, Noun
هَنِيٓـٔ‎, Adjective
هَنِيٓـٔ‎, Noun
هَيْهَات (hayhāt)‎, Noun
